date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:59	108869/108869	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:48%20GMT	https://www.pocketesim.com/tr/esim/asia	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/asia.html	(from https://www.pocketesim.com/tr)
21:49:00	118089/118089	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:49%20GMT	https://www.pocketesim.com/tr/esim/europe	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/europe.html	(from https://www.pocketesim.com/tr)
21:49:00	106646/106646	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:50%20GMT	https://www.pocketesim.com/tr/esim/middle-east	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/middle-east.html	(from https://www.pocketesim.com/tr)
21:49:01	104487/104487	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:50%20GMT	https://www.pocketesim.com/tr/esim/oceania	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/oceania.html	(from https://www.pocketesim.com/tr)
21:49:01	110391/110391	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:51%20GMT	https://www.pocketesim.com/tr/esim/south-america	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/south-america.html	(from https://www.pocketesim.com/tr)
21:49:03	105073/105073	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:52%20GMT	https://www.pocketesim.com/tr/esim/north-america	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/north-america.html	(from https://www.pocketesim.com/tr)
21:49:03	160144/160144	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:53%20GMT	https://www.pocketesim.com/tr/esim/global-one	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/global-one.html	(from https://www.pocketesim.com/tr)
21:49:04	103684/103684	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:54%20GMT	https://www.pocketesim.com/tr/esim/turkey	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/turkey.html	(from https://www.pocketesim.com/tr)
21:49:04	103632/103632	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:54%20GMT	https://www.pocketesim.com/tr/esim/saudi-arabia	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/saudi-arabia.html	(from https://www.pocketesim.com/tr)
21:49:05	103408/103408	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:55%20GMT	https://www.pocketesim.com/tr/esim/germany	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/germany.html	(from https://www.pocketesim.com/tr)
21:49:06	103908/103908	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:55%20GMT	https://www.pocketesim.com/tr/esim/united-arab-emirates	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/united-arab-emirates.html	(from https://www.pocketesim.com/tr)
21:49:06	103385/103385	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:56%20GMT	https://www.pocketesim.com/tr/esim/france	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/france.html	(from https://www.pocketesim.com/tr)
21:49:07	103485/103485	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:57%20GMT	https://www.pocketesim.com/tr/esim/greece	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/greece.html	(from https://www.pocketesim.com/tr)
21:49:08	103692/103692	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:57%20GMT	https://www.pocketesim.com/tr/esim/united-kingdom	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/united-kingdom.html	(from https://www.pocketesim.com/tr)
21:49:09	103380/103380	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:58%20GMT	https://www.pocketesim.com/tr/esim/italy	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/italy.html	(from https://www.pocketesim.com/tr)
21:49:09	102052/102052	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:48:59%20GMT	https://www.pocketesim.com/tr/esim/qatar	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/qatar.html	(from https://www.pocketesim.com/tr)
21:49:10	103419/103419	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:00%20GMT	https://www.pocketesim.com/tr/esim/austria	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/austria.html	(from https://www.pocketesim.com/tr)
21:49:11	103459/103459	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:00%20GMT	https://www.pocketesim.com/tr/esim/switzerland	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/switzerland.html	(from https://www.pocketesim.com/tr)
21:49:11	102001/102001	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:01%20GMT	https://www.pocketesim.com/tr/esim/china	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/china.html	(from https://www.pocketesim.com/tr)
21:49:12	103399/103399	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:02%20GMT	https://www.pocketesim.com/tr/esim/spain	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/spain.html	(from https://www.pocketesim.com/tr)
21:49:13	103403/103403	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:02%20GMT	https://www.pocketesim.com/tr/esim/japan	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/japan.html	(from https://www.pocketesim.com/tr)
21:49:13	103416/103416	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:03%20GMT	https://www.pocketesim.com/tr/esim/kuwait	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/kuwait.html	(from https://www.pocketesim.com/tr)
21:49:14	103401/103401	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:04%20GMT	https://www.pocketesim.com/tr/esim/mexico	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/mexico.html	(from https://www.pocketesim.com/tr)
21:49:14	103460/103460	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:04%20GMT	https://www.pocketesim.com/tr/esim/netherlands	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/netherlands.html	(from https://www.pocketesim.com/tr)
21:49:15	103442/103442	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:05%20GMT	https://www.pocketesim.com/tr/esim/singapore	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/singapore.html	(from https://www.pocketesim.com/tr)
21:49:16	103441/103441	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:05%20GMT	https://www.pocketesim.com/tr/esim/thailand	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/thailand.html	(from https://www.pocketesim.com/tr)
21:49:16	103883/103883	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:06%20GMT	https://www.pocketesim.com/tr/esim/united-states	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/esim/united-states.html	(from https://www.pocketesim.com/tr)
21:49:17	79092/79092	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:07%20GMT	https://www.pocketesim.com/tr/partner-with-us	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/partner-with-us.html	(from https://www.pocketesim.com/tr)
21:49:18	83441/83441	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:07%20GMT	https://www.pocketesim.com/tr/about-us	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/about-us.html	(from https://www.pocketesim.com/tr)
21:49:18	8901/8901	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:08%20GMT	https://www.pocketesim.com/tr/user/login	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/login.html	(from https://www.pocketesim.com/tr)
21:49:18	13498/13498	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:08%20GMT	https://www.pocketesim.com/tr/user/signup	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/signup.html	(from https://www.pocketesim.com/tr)
21:49:18	490/490	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Jun%202024%2015:49:09%20GMT	https://www.pocketesim.com/tr/profile	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/profile	(from https://www.pocketesim.com/tr)
21:49:19	9022/9022	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:09%20GMT	https://www.pocketesim.com/tr/user/login?referrer=/tr/profile	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/login9d7e.html	(from https://www.pocketesim.com/tr)
21:49:19	538/538	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Jun%202024%2015:49:09%20GMT	https://www.pocketesim.com/tr/profile/pocketmoney	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/profile/pocketmoney	(from https://www.pocketesim.com/tr)
21:49:20	9108/9108	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:10%20GMT	https://www.pocketesim.com/tr/user/login?referrer=/tr/profile/pocketmoney	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/login56ff.html	(from https://www.pocketesim.com/tr)
21:49:20	534/534	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Jun%202024%2015:49:10%20GMT	https://www.pocketesim.com/tr/profile/refer-earn	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/profile/refer-earn	(from https://www.pocketesim.com/tr)
21:49:20	9101/9101	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:10%20GMT	https://www.pocketesim.com/tr/user/login?referrer=/tr/profile/refer-earn	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/login91cd.html	(from https://www.pocketesim.com/tr)
21:49:20	514/514	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Jun%202024%2015:49:10%20GMT	https://www.pocketesim.com/tr/profile/order	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/profile/order	(from https://www.pocketesim.com/tr)
21:49:21	9066/9066	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:11%20GMT	https://www.pocketesim.com/tr/user/login?referrer=/tr/profile/order	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/login9a44.html	(from https://www.pocketesim.com/tr)
21:49:21	362/362	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Jun%202024%2015:49:11%20GMT	https://www.pocketesim.com/tr/user/logout	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/user/logout	(from https://www.pocketesim.com/tr)
21:49:22	80355/80355	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:11%20GMT	https://www.pocketesim.com/tr/contact-us	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/contact-us.html	(from https://www.pocketesim.com/tr)
21:49:22	78808/78808	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:12%20GMT	https://www.pocketesim.com/tr/faq	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/faq.html	(from https://www.pocketesim.com/tr)
21:49:23	95417/95417	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:13%20GMT	https://www.pocketesim.com/tr/blog	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/blog.html	(from https://www.pocketesim.com/tr)
21:49:23	92185/92185	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:13%20GMT	https://www.pocketesim.com/tr/how-it-works	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/how-it-works.html	(from https://www.pocketesim.com/tr)
21:49:23	82830/82830	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:13%20GMT	https://www.pocketesim.com/tr/privacy-cookie-policy	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/privacy-cookie-policy.html	(from https://www.pocketesim.com/tr)
21:49:24	86196/86196	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202024%2015:49:14%20GMT	https://www.pocketesim.com/tr/terms-conditions	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/tr/terms-conditions.html	(from https://www.pocketesim.com/tr)
21:49:27	42588/42588	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92d-a65c%22	https://www.pocketesim.com/fonts/Satoshi-Variable.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Variable.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:27	35160/35160	---M--	200	added ('OK')	application/font-woff	etag:%226595a92d-8958%22	https://www.pocketesim.com/fonts/Satoshi-Variable.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Variable.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:28	109445/109445	---M--	200	added ('OK')	image/jpeg	etag:%22665ec89a-1ab85%22	https://cdn.pocketesim.com/img/summer-tr.jpg	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/cdn.pocketesim.com/img/summer-tr.jpg	(from https://www.pocketesim.com/tr)
21:49:29	43844/43844	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92f-ab44%22	https://www.pocketesim.com/fonts/Satoshi-VariableItalic.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-VariableItalic.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:30	127420/127420	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92d-1f1bc%22	https://www.pocketesim.com/fonts/Satoshi-Variable.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Variable.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:31	36472/36472	---M--	200	added ('OK')	application/font-woff	etag:%226595a92e-8e78%22	https://www.pocketesim.com/fonts/Satoshi-VariableItalic.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-VariableItalic.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:32	22800/22800	---M--	200	added ('OK')	application/octet-stream	etag:%226595a928-5910%22	https://www.pocketesim.com/fonts/Satoshi-Light.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Light.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:33	29276/29276	---M--	200	added ('OK')	application/font-woff	etag:%226595a928-725c%22	https://www.pocketesim.com/fonts/Satoshi-Light.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Light.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:33	129748/129748	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92e-1fad4%22	https://www.pocketesim.com/fonts/Satoshi-VariableItalic.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-VariableItalic.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:34	23408/23408	---M--	200	added ('OK')	application/octet-stream	etag:%226595a929-5b70%22	https://www.pocketesim.com/fonts/Satoshi-LightItalic.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-LightItalic.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:35	30336/30336	---M--	200	added ('OK')	application/font-woff	etag:%226595a929-7680%22	https://www.pocketesim.com/fonts/Satoshi-LightItalic.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-LightItalic.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:35	71684/71684	---M--	200	added ('OK')	application/octet-stream	etag:%226595a928-11804%22	https://www.pocketesim.com/fonts/Satoshi-Light.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Light.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:36	25516/25516	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92c-63ac%22	https://www.pocketesim.com/fonts/Satoshi-Regular.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Regular.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:36	75400/75400	---M--	200	added ('OK')	application/octet-stream	etag:%226595a929-12688%22	https://www.pocketesim.com/fonts/Satoshi-LightItalic.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-LightItalic.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:37	33024/33024	---M--	200	added ('OK')	application/font-woff	etag:%226595a92c-8100%22	https://www.pocketesim.com/fonts/Satoshi-Regular.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Regular.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:37	26456/26456	---M--	200	added ('OK')	application/octet-stream	etag:%226595a927-6758%22	https://www.pocketesim.com/fonts/Satoshi-Italic.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Italic.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:38	73476/73476	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92c-11f04%22	https://www.pocketesim.com/fonts/Satoshi-Regular.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Regular.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:38	34336/34336	---M--	200	added ('OK')	application/font-woff	etag:%226595a927-8620%22	https://www.pocketesim.com/fonts/Satoshi-Italic.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Italic.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:39	25596/25596	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92a-63fc%22	https://www.pocketesim.com/fonts/Satoshi-Medium.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Medium.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:39	76604/76604	---M--	200	added ('OK')	application/octet-stream	etag:%226595a927-12b3c%22	https://www.pocketesim.com/fonts/Satoshi-Italic.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Italic.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:40	33272/33272	---M--	200	added ('OK')	application/font-woff	etag:%226595a92a-81f8%22	https://www.pocketesim.com/fonts/Satoshi-Medium.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Medium.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:41	73756/73756	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92a-1201c%22	https://www.pocketesim.com/fonts/Satoshi-Medium.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Medium.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:41	26696/26696	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92b-6848%22	https://www.pocketesim.com/fonts/Satoshi-MediumItalic.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-MediumItalic.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:41	34576/34576	---M--	200	added ('OK')	application/font-woff	etag:%226595a92b-8710%22	https://www.pocketesim.com/fonts/Satoshi-MediumItalic.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-MediumItalic.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:42	25328/25328	---M--	200	added ('OK')	application/octet-stream	etag:%226595a925-62f0%22	https://www.pocketesim.com/fonts/Satoshi-Bold.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Bold.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:42	76696/76696	---M--	200	added ('OK')	application/octet-stream	etag:%226595a92b-12b98%22	https://www.pocketesim.com/fonts/Satoshi-MediumItalic.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-MediumItalic.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:42	32972/32972	---M--	200	added ('OK')	application/font-woff	etag:%226595a925-80cc%22	https://www.pocketesim.com/fonts/Satoshi-Bold.woff	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Bold.woff	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:44	26300/26300	---M--	200	added ('OK')	application/octet-stream	etag:%226595a926-66bc%22	https://www.pocketesim.com/fonts/Satoshi-BoldItalic.woff2	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-BoldItalic.woff2	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
21:49:44	73368/73368	---M--	200	added ('OK')	application/octet-stream	etag:%226595a925-11e98%22	https://www.pocketesim.com/fonts/Satoshi-Bold.ttf	C:/My%20Web%20Sites/gsdsks'd;sll,smcdc.vdvdvd/www.pocketesim.com/fonts/Satoshi-Bold.ttf	(from https://www.pocketesim.com/css/app.css?v=1.1.22)
